3729 0.001474
1996 0.002171
5512 0.001720
3752 0.001808
2651 0.002586
2350 0.001977
7974 0.001583
2920 0.000127
932 0.002636
2047 0.002439
2442 0.001310
7985 0.002456
2019 0.002120
7136 0.002433
2754 0.001828
5276 0.003368
1212 0.002351
78 0.001756
1473 0.002052
6430 0.002494
5271 0.002227
6292 0.002717
4413 0.001789
2653 0.001725
54 0.001321
6881 0.001287
814 0.002622
7245 0.002963
3170 0.000114
8192 0.002000
4850 0.002056
7788 0.002082
1589 0.002611
7375 0.000105
218 0.002774
3958 0.002531
5807 0.002424
1410 0.002069
262 0.000150
2984 0.000124
1292 0.002414
5241 0.002097
3702 0.001606
4964 0.002342
5652 0.001667
510 0.000111
141 0.002033
2034 0.002782
2377 0.000137
670 0.001993
5648 0.001193
7272 0.000142
8236 0.002408
15 0.001594
6562 0.000115
4102 0.000130
2813 0.002948
2751 0.001996
3678 0.002281
2986 0.002186
2240 0.001661
5141 0.002216
3659 0.001758
4284 0.002407
2266 0.002099
3200 0.002390
7739 0.000108
4284 0.001776
866 0.002171
3750 0.002338
7719 0.001608
1284 0.002245
5729 0.001975
2105 0.003722
5365 0.002198
5152 0.003256
833 0.000242
3755 0.001697
2307 0.001791
6205 0.001809
6087 0.000129
5856 0.001842
409 0.002079
2982 0.001319
6796 0.000104
2100 0.002240
7747 0.002415
6685 0.001742
2020 0.002248
5051 0.002556
597 0.001971
4181 0.003611
5315 0.002041
2695 0.002087
665 0.002690
5656 0.002390
393 0.001619
4585 0.000176
8243 0.002248
4340 0.001484
7650 0.001441
7102 0.000131
5156 0.000127
1645 0.002145
6140 0.000145
6221 0.001603
291 0.001876
1502 0.002000
778 0.001745
2105 0.003389
5305 0.002577
1976 0.003223
4388 0.000225
6258 0.000119
1073 0.000129
5446 0.002962
3100 0.000134
3124 0.002089
3094 0.002061
3626 0.000118
34 0.002427
3007 0.001711
6025 0.000112
7244 0.000304
4503 0.003171
3749 0.001755
5019 0.001244
5675 0.002093
3199 0.002908
5784 0.005837
6039 0.003085
608 0.002219
7542 0.000106
7788 0.002740
1853 0.002298
1121 0.000117
3338 0.001406
3649 0.001900
6946 0.002456
3501 0.000175
8186 0.002743
652 0.002270
7488 0.000276
6065 0.000140
6024 0.002182
5841 0.001956
6191 0.001654
2693 0.001566
2988 0.001712
314 0.003573
3663 0.001238
4234 0.002136
7694 0.001920
1295 0.001763
7838 0.000103
3222 0.001641
6448 0.002209
1913 0.001939
7767 0.002103
5031 0.002080
5180 0.003660
600 0.001954
1231 0.001881
7571 0.002683
4178 0.002424
5242 0.001557
2922 0.002157
6443 0.002610
7478 0.002560
2199 0.001841
3784 0.002406
5337 0.001856
1690 0.002549
343 0.002220
5243 0.001913
8280 0.000161
6997 0.001360
3523 0.002879
2662 0.002090
1869 0.001931
4376 0.000184
2552 0.001628
3410 0.001974
3804 0.002666
5553 0.002777
3272 0.003021
3143 0.003197
5410 0.001964
4122 0.002076
3843 0.002528
8126 0.002199
2993 0.002110
1838 0.002436
6252 0.002335
128 0.002589
2573 0.001703
3314 0.001499
2555 0.001693
7697 0.002363
3320 0.002197
2974 0.002381
156 0.001940
4465 0.002461
656 0.002155
5126 0.001635
3448 0.002132
1490 0.001959
4428 0.001864
3601 0.002035
968 0.002019
5376 0.002046
1729 0.002004
6314 0.001995
1151 0.001743
2517 0.001554
699 0.001629
8267 0.000123
3410 0.002814
6701 0.002178
3164 0.003059
225 0.001676
6727 0.001758
1580 0.002495
5229 0.001798
526 0.000112
8290 0.001745
5139 0.001410
5409 0.000373
1364 0.000139
4557 0.002292
5622 0.002857
678 0.002199
2035 0.002580
572 0.002150
2738 0.002202
1173 0.001935
1985 0.001765
423 0.002423
2297 0.001867
7065 0.002475
2267 0.002120
99 0.001966
979 0.003304
6168 0.001782
1281 0.001559
4170 0.002396
20 0.002902
2486 0.000110
3221 0.001817
5077 0.001601
6184 0.002377
7106 0.002166
