3729 0.001518 0.001648
1996 0.001179 0.001461
5512 0.001239 0.001540
3752 0.001471 0.001727
2651 0.001219 0.001492
2350 0.001443 0.001726
7974 0.001521 0.001700
2920 0.000098 0.000001
932 0.001523 0.001805
2047 0.001318 0.001440
2442 0.001185 0.001514
7985 0.001487 0.001461
2019 0.001433 0.001479
7136 0.001586 0.001580
2754 0.001228 0.001620
5276 0.001645 0.001746
1212 0.001786 0.001839
78 0.001153 0.001590
1473 0.001433 0.001731
6430 0.001524 0.001529
5271 0.001442 0.001724
6292 0.001400 0.001724
4413 0.001702 0.001483
2653 0.001670 0.001521
54 0.001617 0.001665
6881 0.001061 0.001649
814 0.001564 0.001769
7245 0.001559 0.001825
3170 0.000114 0.000002
8192 0.001317 0.001550
4850 0.001503 0.001604
7788 0.001445 0.001667
1589 0.001754 0.001535
7375 0.000092 0.000001
218 0.001595 0.001936
3958 0.001295 0.001549
5807 0.001688 0.001673
1410 0.001780 0.001525
262 0.000090 0.000002
2984 0.000199 0.000001
1292 0.001751 0.001708
5241 0.001387 0.001756
3702 0.001505 0.001697
4964 0.001409 0.001648
5652 0.001085 0.001555
510 0.000097 0.000001
141 0.001548 0.001686
2034 0.001611 0.001391
2377 0.000093 0.000000
670 0.001685 0.001684
5648 0.001207 0.001557
7272 0.000123 0.000003
8236 0.001755 0.001586
15 0.001494 0.001525
6562 0.000104 0.000002
4102 0.000172 0.000002
2813 0.001533 0.001671
2751 0.001793 0.001552
3678 0.001538 0.001684
2986 0.001369 0.001503
2240 0.001430 0.001626
5141 0.001439 0.001651
3659 0.001425 0.001688
4284 0.001370 0.001585
2266 0.001491 0.001664
3200 0.001499 0.001721
7739 0.000104 0.000001
4284 0.001671 0.001591
866 0.001484 0.001731
3750 0.001271 0.001547
7719 0.001413 0.001621
1284 0.001210 0.001542
5729 0.001337 0.001527
2105 0.001852 0.001704
5365 0.001672 0.001571
5152 0.001440 0.001369
833 0.000106 0.000002
3755 0.001308 0.001581
2307 0.001333 0.001572
6205 0.001224 0.001749
6087 0.000135 0.000002
5856 0.001151 0.001595
409 0.001519 0.001678
2982 0.001433 0.001541
6796 0.000107 0.000002
2100 0.001729 0.001581
7747 0.001637 0.001707
6685 0.001891 0.001718
2020 0.001477 0.001420
5051 0.001554 0.001623
597 0.001357 0.001632
4181 0.001387 0.001458
5315 0.001443 0.001592
