3729 0.001951
1996 0.001622
5512 0.001341
3752 0.001280
2651 0.001164
2350 0.001818
7974 0.001309
2920 0.000093
932 0.001596
2047 0.001458
2442 0.001370
7985 0.001327
2019 0.001821
7136 0.001428
2754 0.001154
5276 0.001638
1212 0.001526
78 0.001095
1473 0.001482
6430 0.001355
5271 0.001372
6292 0.001230
4413 0.001292
2653 0.001040
54 0.001407
6881 0.001330
814 0.001386
7245 0.001807
3170 0.000105
8192 0.001300
4850 0.001607
7788 0.002171
1589 0.001597
7375 0.000105
218 0.001647
3958 0.001193
5807 0.001870
1410 0.001294
262 0.000134
2984 0.000114
1292 0.001706
5241 0.001661
3702 0.001464
4964 0.001177
5652 0.001604
510 0.000096
141 0.001587
2034 0.001390
2377 0.000096
670 0.001632
5648 0.001310
7272 0.000126
8236 0.001798
15 0.001049
6562 0.000124
4102 0.000130
2813 0.001461
2751 0.001825
3678 0.001545
2986 0.001124
2240 0.001302
5141 0.001430
3659 0.001461
4284 0.001653
2266 0.001199
3200 0.001307
7739 0.000175
4284 0.001426
866 0.001569
3750 0.001442
7719 0.001318
1284 0.001273
5729 0.001419
2105 0.001560
5365 0.001364
5152 0.001737
833 0.000108
3755 0.001460
2307 0.001105
6205 0.001264
6087 0.000093
5856 0.001290
409 0.001794
2982 0.001470
6796 0.000099
2100 0.001565
7747 0.001974
6685 0.001413
2020 0.001763
5051 0.001343
597 0.001091
4181 0.001423
5315 0.001326
2695 0.001517
665 0.001522
5656 0.001603
393 0.001127
4585 0.000135
8243 0.001610
4340 0.001179
7650 0.001344
7102 0.000095
5156 0.000138
1645 0.001605
6140 0.000103
6221 0.001288
291 0.002482
1502 0.001180
778 0.001369
2105 0.001831
5305 0.001435
1976 0.001397
4388 0.000106
6258 0.000107
1073 0.000099
5446 0.001424
3100 0.000103
3124 0.001241
3094 0.001411
3626 0.000114
34 0.001648
3007 0.001644
6025 0.000121
7244 0.000153
4503 0.001835
3749 0.001117
5019 0.001356
5675 0.001434
3199 0.002117
5784 0.001518
6039 0.001465
608 0.001188
7542 0.000160
7788 0.001517
1853 0.001245
1121 0.000095
3338 0.001382
3649 0.001277
6946 0.001335
3501 0.000141
8186 0.001623
652 0.001584
7488 0.000160
6065 0.000095
6024 0.001846
5841 0.001659
6191 0.001340
2693 0.001158
2988 0.001360
314 0.001455
3663 0.001159
4234 0.001173
7694 0.001571
1295 0.001568
7838 0.000120
3222 0.001400
6448 0.001814
1913 0.001452
7767 0.001336
5031 0.001259
5180 0.001531
600 0.001438
1231 0.001558
7571 0.001415
4178 0.001380
5242 0.001558
2922 0.001461
6443 0.001404
7478 0.001658
2199 0.001348
3784 0.001391
5337 0.001158
1690 0.001810
343 0.001344
5243 0.001483
8280 0.000161
6997 0.001096
3523 0.001816
2662 0.001688
1869 0.001702
4376 0.000111
2552 0.001563
3410 0.001312
3804 0.001497
5553 0.001600
3272 0.001685
3143 0.001828
5410 0.001370
4122 0.001434
3843 0.001251
8126 0.001544
2993 0.001559
1838 0.001073
6252 0.001532
128 0.001434
2573 0.001103
3314 0.001231
2555 0.001446
7697 0.001793
3320 0.001068
2974 0.001661
156 0.001559
4465 0.001162
656 0.001446
5126 0.001755
3448 0.001702
1490 0.001732
4428 0.001209
3601 0.001226
968 0.001252
5376 0.001103
1729 0.001169
6314 0.001531
1151 0.001307
2517 0.001295
699 0.001676
8267 0.000139
3410 0.001420
6701 0.001657
3164 0.001116
225 0.001253
6727 0.001155
1580 0.001534
5229 0.001402
526 0.000102
8290 0.001271
5139 0.001519
5409 0.000108
1364 0.000118
4557 0.001382
5622 0.001374
678 0.001480
2035 0.001555
572 0.001421
2738 0.001540
1173 0.001437
1985 0.001308
423 0.001537
2297 0.001438
7065 0.001865
2267 0.001555
99 0.001227
979 0.001498
6168 0.001447
1281 0.001479
4170 0.001999
20 0.002199
2486 0.000093
3221 0.001249
5077 0.001550
6184 0.001121
7106 0.001159
587 0.001246
4019 0.001359
1671 0.001465
4333 0.001238
1618 0.001438
7031 0.000169
2531 0.001410
1295 0.001561
285 0.001483
6319 0.001145
128 0.001563
3294 0.001220
7468 0.001434
6161 0.001397
1881 0.001504
3417 0.001050
1675 0.001516
