2842716 0.812719
2176315 0.929026
681232 0.864223
2165273 0.895117
3051572 0.865123
1937008 0.980061
597501 0.902340
752503 0.962908
2990507 0.895680
815521 0.916752
1331085 0.860220
1051022 0.813026
1727868 0.910882
2357189 1.048465
1845900 0.906631
683579 1.109931
1533318 0.756697
1717557 0.956726
1398795 0.843875
2810011 1.020061
206637 0.910038
2401444 1.001990
333525 0.875369
1738564 0.925603
87039 0.781972
1000490 0.811820
816196 1.032257
1905111 0.920620
852068 0.880856
2543231 0.939423
2439530 0.905106
2639172 0.978089
354722 0.773372
1569613 0.837288
761510 1.012193
1799782 0.896756
2276363 1.062198
2588082 0.964625
1018126 0.873729
2489000 0.788150
2110883 0.792823
2895438 1.004266
575634 0.795148
1954688 0.888302
2830752 0.993009
2889537 0.967727
2684472 1.074240
1034829 0.717596
2447911 0.997506
2796457 0.993451
2781149 1.042618
2009205 0.902885
1316044 0.962771
3027480 0.833286
259687 0.981600
736009 0.812818
2385365 0.961963
1595445 0.879775
2313519 0.825315
2696659 0.997603
1596905 0.902210
2277092 0.973479
355271 0.908822
920682 1.064835
895039 0.868746
1711382 0.967625
1970747 0.919576
1346760 0.955396
1940627 0.904409
2828301 1.015708
2828319 0.981541
109392 0.987104
516380 0.871743
3005207 1.095850
2556001 0.992407
683590 0.959101
1430330 0.955848
2371295 0.814908
168195 0.768874
1916806 0.804610
2419572 0.877758
584340 0.927160
2533180 0.848486
1093467 0.870743
586531 0.891590
2315694 0.855126
2726512 0.930852
1204180 0.979292
339952 0.909269
2097911 0.863475
361830 0.851436
157235 0.863545
1217363 0.879483
2119036 0.810233
2528405 1.064899
621166 0.955696
1761036 0.765374
1139989 0.820599
2835656 0.932326
1291709 0.824244
