90567 0.010826
219238 0.009138
73708 0.000276
52556 0.010290
278237 0.001851
244318 0.010812
6900 0.009602
273904 0.010981
237092 0.011672
69745 0.009019
217524 0.008619
142811 0.010043
8721 0.010582
203960 0.010161
252216 0.012140
210044 0.008093
162708 0.014013
208824 0.011519
68955 0.010113
243292 0.009181
21207 0.011656
179386 0.008226
196203 0.009729
427 0.011205
248208 0.009424
59027 0.008950
85612 0.009741
5805 0.010573
171194 0.012475
28340 0.010510
34910 0.007932
237084 0.012292
178955 0.010126
256567 0.007769
185636 0.009353
107686 0.008464
97349 0.001028
196458 0.009634
221116 0.008983
241622 0.011076
81980 0.000625
170469 0.012867
271536 0.000994
8876 0.014165
60750 0.011503
51300 0.009331
98091 0.011183
130080 0.012135
93595 0.011043
230668 0.000809
141932 0.010092
85974 0.000301
140320 0.010570
67449 0.001204
154480 0.009474
184060 0.008860
209219 0.009193
107769 0.011172
44490 0.009119
266590 0.008014
16346 0.008138
214679 0.007920
214745 0.009388
12600 0.011784
255400 0.012027
207248 0.009054
277385 0.010091
256788 0.012901
277778 0.000260
5256 0.008907
11475 0.008008
119184 0.000249
24527 0.009448
20993 0.010029
218815 0.008580
64672 0.009671
200969 0.000321
160631 0.010381
205503 0.010878
281215 0.010434
94839 0.008843
94554 0.012444
36349 0.013204
67518 0.011120
179164 0.000454
12018 0.008927
42985 0.008098
37447 0.013100
107680 0.013636
105593 0.009090
266415 0.007726
166355 0.011449
180821 0.009590
214795 0.008381
182021 0.009799
65884 0.010277
84597 0.013157
93991 0.012234
208505 0.010991
1916 0.009919
5508 0.012206
260416 0.009194
62834 0.009697
145513 0.009833
222374 0.008001
71375 0.009609
276489 0.009552
134600 0.013055
192502 0.000914
112223 0.009237
50209 0.011280
272162 0.010902
253466 0.013332
260214 0.000350
237149 0.009591
227266 0.012591
66736 0.009324
92734 0.009784
142816 0.010778
240038 0.012373
165208 0.008144
124681 0.009513
214915 0.010580
262250 0.000368
193005 0.009466
110723 0.011130
135513 0.011034
132131 0.010046
207841 0.012761
84108 0.000716
211905 0.013361
135752 0.010463
183888 0.008638
243438 0.009413
199835 0.010605
140279 0.009642
81086 0.010154
181543 0.010567
273856 0.010730
65547 0.010831
29726 0.010783
278032 0.012532
36006 0.010302
195359 0.008570
86694 0.013281
279219 0.009804
55919 0.011415
87599 0.008781
178188 0.009731
264866 0.009432
176025 0.010185
185134 0.010459
239960 0.010891
126065 0.011410
153626 0.000259
64002 0.010323
239650 0.010005
159611 0.011081
161973 0.011304
276039 0.008171
61052 0.009848
159480 0.008956
949 0.016452
150893 0.010002
125852 0.009132
118042 0.009826
224868 0.010459
273983 0.002413
123254 0.012646
52383 0.009177
243400 0.009764
12843 0.009713
187588 0.008688
115897 0.011867
76451 0.000315
10758 0.011032
3625 0.011979
146383 0.011042
95848 0.010562
34089 0.008211
169682 0.011126
70010 0.011542
91748 0.011970
145338 0.009704
137625 0.009269
277538 0.010012
158873 0.009179
222016 0.010176
210090 0.011093
223503 0.008043
100052 0.010211
137177 0.008814
24734 0.008790
281256 0.012492
70238 0.010849
274661 0.008749
205988 0.011116
36653 0.011685
146345 0.009540
90992 0.010362
34690 0.007891
11670 0.011601
109405 0.009788
255422 0.008136
139520 0.011783
232912 0.010501
145286 0.009329
253002 0.009719
78205 0.009038
165980 0.010403
189984 0.009067
98497 0.011636
276314 0.000303
222527 0.007952
262533 0.009664
250179 0.009584
151577 0.008616
161978 0.009333
161861 0.009000
193160 0.009435
114171 0.010269
69295 0.014905
194432 0.009496
186309 0.012491
168994 0.009255
102316 0.010889
133047 0.009518
101487 0.011037
270998 0.009310
11241 0.009883
155010 0.010348
83802 0.000254
88267 0.008386
247454 0.012121
66674 0.010365
210657 0.010230
150665 0.012582
172407 0.008647
119201 0.009282
215373 0.012825
186509 0.009672
189267 0.001458
121183 0.009217
168954 0.011204
182559 0.010110
109218 0.009349
128780 0.009115
167624 0.010071
93419 0.000308
125605 0.009098
102514 0.010251
55640 0.012423
259151 0.001676
