3729 0.001690
1996 0.001718
5512 0.001133
3752 0.001680
2651 0.001579
2350 0.001444
7974 0.001562
2920 0.000102
932 0.001563
2047 0.001386
2442 0.003265
7985 0.001571
2019 0.001665
7136 0.001726
2754 0.001372
5276 0.001617
1212 0.001712
78 0.001262
1473 0.001557
6430 0.001359
5271 0.001633
6292 0.001616
4413 0.001300
2653 0.001364
54 0.002205
6881 0.001147
814 0.001539
7245 0.002946
3170 0.000108
8192 0.001603
4850 0.001476
7788 0.001626
1589 0.001864
7375 0.000220
218 0.001660
3958 0.001447
5807 0.001622
1410 0.001386
262 0.000173
2984 0.000130
1292 0.001813
5241 0.001721
3702 0.001491
4964 0.001401
5652 0.001430
510 0.000115
141 0.001937
2034 0.001512
2377 0.000123
670 0.001919
5648 0.001395
7272 0.000106
8236 0.001734
15 0.001195
6562 0.000112
4102 0.000125
2813 0.001532
2751 0.001671
3678 0.001644
2986 0.001600
2240 0.001496
5141 0.001651
3659 0.002332
4284 0.001451
2266 0.002245
3200 0.002979
7739 0.000101
4284 0.002702
866 0.002459
3750 0.001919
7719 0.002574
1284 0.001708
5729 0.001960
2105 0.003221
5365 0.001946
5152 0.002111
833 0.000101
3755 0.002418
2307 0.001754
6205 0.001512
6087 0.000159
5856 0.001525
409 0.001902
2982 0.001996
6796 0.000112
2100 0.002925
7747 0.002604
6685 0.001972
2020 0.001804
5051 0.002093
597 0.001565
4181 0.002244
5315 0.002569
2695 0.001731
665 0.002375
5656 0.001973
393 0.001550
4585 0.000149
8243 0.002268
4340 0.001454
7650 0.002474
7102 0.000162
5156 0.000127
1645 0.001993
6140 0.000105
6221 0.001637
291 0.002152
1502 0.002727
778 0.001550
2105 0.002283
5305 0.003095
1976 0.002194
4388 0.000168
6258 0.000157
1073 0.000136
5446 0.002665
3100 0.000147
3124 0.001392
3094 0.001542
3626 0.000135
34 0.002321
3007 0.002187
6025 0.000107
7244 0.000148
4503 0.001889
3749 0.001650
5019 0.002458
5675 0.002245
3199 0.002287
5784 0.002622
6039 0.002175
608 0.002102
7542 0.000128
7788 0.003252
1853 0.002331
1121 0.000105
3338 0.001530
3649 0.002386
6946 0.001871
3501 0.000158
8186 0.001923
652 0.002308
7488 0.000164
6065 0.000140
6024 0.002396
5841 0.001394
6191 0.001271
2693 0.002150
2988 0.001828
314 0.002443
3663 0.002139
4234 0.001616
7694 0.002665
1295 0.002369
7838 0.000145
3222 0.001310
6448 0.001949
1913 0.002619
7767 0.001577
5031 0.002537
5180 0.002797
600 0.002922
1231 0.001466
7571 0.002346
4178 0.003259
5242 0.001950
2922 0.003164
6443 0.002070
7478 0.001338
2199 0.002323
3784 0.001861
5337 0.001850
1690 0.002213
343 0.002652
5243 0.002226
8280 0.000103
6997 0.001524
3523 0.002653
2662 0.002244
1869 0.002761
4376 0.000154
2552 0.003408
3410 0.002215
3804 0.001598
5553 0.002733
3272 0.001779
3143 0.003086
5410 0.001971
4122 0.001763
3843 0.002675
8126 0.001608
2993 0.002158
1838 0.002272
6252 0.002247
128 0.002068
2573 0.002551
3314 0.001338
2555 0.001554
7697 0.002424
3320 0.001598
2974 0.003173
156 0.002011
4465 0.001753
656 0.002274
5126 0.002805
3448 0.001647
1490 0.001616
4428 0.001355
3601 0.003655
968 0.001424
